#,Address,Source,Live Registers,Sampling Data (All),Sampling Data (Not Issued),Instructions Executed,Predicated-On Thread Instructions Executed,Memory Address Space,Memory Access Operation,Memory Access Size,Memory L1 Transactions Global,Memory L1 Transactions Shared,Memory L2 Transactions Global,Memory L2 Transactions Local,stall_barrier,stall_dispatch,stall_drain,stall_imc,stall_lg,stall_long_sb,stall_math,stall_membar,stall_mio,stall_misc,stall_no_inst,stall_not_selected,stall_selected,stall_short_sb,stall_sleep,stall_tex,stall_wait,stall_barrier (Not Issued),stall_dispatch (Not Issued),stall_drain (Not Issued),stall_imc (Not Issued),stall_lg (Not Issued),stall_long_sb (Not Issued),stall_math (Not Issued),stall_membar (Not Issued),stall_mio (Not Issued),stall_misc (Not Issued),stall_no_inst (Not Issued),stall_not_selected (Not Issued),stall_selected (Not Issued),stall_short_sb (Not Issued),stall_sleeping (Not Issued),stall_tex (Not Issued),stall_wait (Not Issued)
219,00000013 2fa945a0,"     LOP3.LUT R19, R15, 0xfffffff0, RZ, 0xc0, !PT ",,23,8,128000,4096000,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,6,3,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
220,00000013 2fa945b0,"     IMAD.IADD R19, R16, 0x1, -R19 ",,17,10,128000,4096000,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
221,00000013 2fa945c0,"     SHF.R.S32.HI R16, RZ, 0x4, R15 ",,2,0,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,00000013 2fa945d0,"     IMAD R15, R18, 0x180, R29 ",,0,0,128000,4096000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,00000013 2fa945e0,"     IMAD R20, R52, 0x10, R19 ",,9,0,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,00000013 2fa945f0,"     IMAD.IADD R18, R16, 0x1, R14 ",,9,3,128000,4096000,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
225,00000013 2fa94600,"     PRMT R14, RZ, 0x7610, R14 ",,6,1,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
226,00000013 2fa94610,"     IMAD R15, R16, 0x18, R15 ",,2,0,128000,4096000,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,00000013 2fa94620,"     ISETP.GE.AND P0, PT, R20, c[0x0][0x190], PT ",,3,0,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,00000013 2fa94630,"     IMAD.IADD R15, R19, 0x1, R15 ",,11,4,128000,4096000,,,,,,,,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
229,00000013 2fa94640,"     ISETP.GE.OR P0, PT, R18, c[0x0][0x18c], P0 ",,2,0,128000,4096000,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,00000013 2fa94650,"     IMAD.SHL.U32 R16, R15, 0x2, RZ ",,15,4,128000,4096000,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
231,00000013 2fa94660,@P0  BRA 0x132fa94720 ,,25,11,128000,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
232,00000013 2fa94670,"     IMAD R15, R18, c[0x0][0x190], RZ ",,17,6,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
233,00000013 2fa94680,"     SHF.R.S32.HI R18, RZ, 0x1f, R20 ",,2,0,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,00000013 2fa94690,"     IADD3 R19, P0, P2, R20, R15, R40 ",,20,3,128000,4096000,,,,,,,,0,0,0,0,0,0,3,0,0,0,0,3,2,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
235,00000013 2fa946a0,"     SHF.R.S32.HI R15, RZ, 0x1f, R15 ",,5,3,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
236,00000013 2fa946b0,"     IADD3.X R18, R18, R15, R36, P0, P2 ",,14,3,128000,4096000,,,,,,,,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
237,00000013 2fa946c0,"     ISETP.GE.U32.AND P0, PT, R19, R50, PT ",,10,4,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
238,00000013 2fa946d0,"     ISETP.GE.U32.AND.EX P0, PT, R18, R53, PT, P0 ",,20,6,128000,4096000,,,,,,,,0,0,0,0,0,0,3,0,0,0,0,2,6,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
239,00000013 2fa946e0,@P0  BRA 0x132fa94720 ,,45,22,128000,4093440,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
240,00000013 2fa946f0,"     LEA R14, P0, R19, c[0x0][0x168], 0x1 ",,15,3,80,2560,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
241,00000013 2fa94700,"     LEA.HI.X R15, R19, c[0x0][0x16c], R18, 0x1, P0 ",,0,0,80,2560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,00000013 2fa94710,"     LDG.E.U16.CONSTANT.SYS R14, [R14] ",,0,0,80,2560,Global,Load,16,160,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,00000013 2fa94720,     BSYNC B1 ,,22,13,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
244,00000013 2fa94730,"     STS.U16 [R16], R14 ",,63,45,128000,4096000,Shared,Store,16,,128000,,,0,0,0,0,0,7,0,0,11,0,29,0,3,0,0,0,13,0,0,0,0,0,6,0,0,11,0,19,0,0,0,0,0,9
245,00000013 2fa94740,"     IMAD.SHL.U32 R22, R51, 0x100, RZ ",,6,0,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,00000013 2fa94750,"     IADD3 R19, R17, c[0x0][0x0], RZ ",,2,0,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,00000013 2fa94760,"     ISETP.GE.AND P0, PT, R19, R22, PT ",,20,7,128000,4096000,,,,,,,,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5
248,00000013 2fa94770,@P0  BRA 0x132fa94ee0 ,,34,18,128000,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
249,00000013 2fa94780,"     SHF.R.S32.HI R14, RZ, 0x1f, R19 ",,35,17,128000,4096000,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,3,3,15,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,3
250,00000013 2fa94790,"     IMAD.IADD R23, R49, 0x1, R46 ",,0,0,128000,4096000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,00000013 2fa947a0,"     BMOV.32.CLEAR RZ, B1 ",,1,0,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,00000013 2fa947b0,"     BSSY B1, 0x132fa949c0 ",,2,0,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,00000013 2fa947c0,"     LEA.HI R14, R14, R19, RZ, 0x8 ",,7,0,128000,4096000,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,00000013 2fa947d0,"     LOP3.LUT R15, R14, 0xffffff00, RZ, 0xc0, !PT ",,15,4,128000,4096000,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
255,00000013 2fa947e0,"     SHF.R.S32.HI R20, RZ, 0x8, R14 ",,1,0,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,00000013 2fa947f0,"     IMAD.IADD R15, R19, 0x1, -R15 ",,13,0,128000,4096000,,,,,,,,0,0,0,0,0,0,2,0,0,0,0,2,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,00000013 2fa94800,"     IMAD R14, R20, 0x10, R23 ",,9,0,128000,4096000,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,00000013 2fa94810,"     SHF.R.S32.HI R16, RZ, 0x1f, R15 ",,14,5,128000,4096000,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
259,00000013 2fa94820,"     LEA.HI R16, R16, R15, RZ, 0x4 ",,11,2,128000,4096000,,,,,,,,0,1,0,0,0,0,2,0,0,0,0,2,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
260,00000013 2fa94830,"     LOP3.LUT R18, R16, 0xfffffff0, RZ, 0xc0, !PT ",,12,6,128000,4096000,,,,,,,,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4
261,00000013 2fa94840,"     SHF.R.S32.HI R16, RZ, 0x4, R16 ",,5,2,128000,4096000,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
262,00000013 2fa94850,"     IMAD.IADD R18, R15, 0x1, -R18 ",,16,5,128000,4096000,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
263,00000013 2fa94860,"     IMAD R15, R20, 0x180, R29 ",,8,1,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
264,00000013 2fa94870,"     IMAD R20, R52, 0x10, R18 ",,4,0,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,00000013 2fa94880,"     IMAD.IADD R17, R16, 0x1, R14 ",,9,3,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
266,00000013 2fa94890,"     PRMT R14, RZ, 0x7610, R14 ",,1,0,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,00000013 2fa948a0,"     IMAD R15, R16, 0x18, R15 ",,3,0,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,00000013 2fa948b0,"     ISETP.GE.AND P0, PT, R20, c[0x0][0x190], PT ",,6,0,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,00000013 2fa948c0,"     IMAD.IADD R15, R18, 0x1, R15 ",,17,5,128000,4096000,,,,,,,,0,0,0,0,0,0,2,0,0,0,0,3,5,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3
270,00000013 2fa948d0,"     ISETP.GE.OR P0, PT, R17, c[0x0][0x18c], P0 ",,2,0,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,00000013 2fa948e0,"     IMAD.SHL.U32 R16, R15, 0x2, RZ ",,19,8,128000,4096000,,,,,,,,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
272,00000013 2fa948f0,@P0  BRA 0x132fa949b0 ,,25,12,128000,0,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
273,00000013 2fa94900,"     IMAD R15, R17, c[0x0][0x190], RZ ",,21,9,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7
274,00000013 2fa94910,"     SHF.R.S32.HI R17, RZ, 0x1f, R20 ",,4,0,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,00000013 2fa94920,"     IADD3 R21, P0, P2, R20, R15, R40 ",,20,6,128000,4096000,,,,,,,,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
276,00000013 2fa94930,"     SHF.R.S32.HI R15, RZ, 0x1f, R15 ",,3,1,128000,4096000,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
277,00000013 2fa94940,"     IADD3.X R18, R17, R15, R36, P0, P2 ",,12,0,128000,4096000,,,,,,,,0,0,0,0,0,0,4,0,0,0,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,00000013 2fa94950,"     ISETP.GE.U32.AND P0, PT, R21, R50, PT ",,5,2,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
279,00000013 2fa94960,"     ISETP.GE.U32.AND.EX P0, PT, R18, R53, PT, P0 ",,17,6,128000,4096000,,,,,,,,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4
280,00000013 2fa94970,@P0  BRA 0x132fa949b0 ,,31,15,128000,4093440,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
281,00000013 2fa94980,"     LEA R14, P0, R21, c[0x0][0x168], 0x1 ",,11,8,80,2560,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
282,00000013 2fa94990,"     LEA.HI.X R15, R21, c[0x0][0x16c], R18, 0x1, P0 ",,0,0,80,2560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,00000013 2fa949a0,"     LDG.E.U16.CONSTANT.SYS R14, [R14] ",,0,0,80,2560,Global,Load,16,160,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,00000013 2fa949b0,     BSYNC B1 ,,19,9,128000,4096000,,,,,,,,0,2,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
285,00000013 2fa949c0,"     STS.U16 [R16], R14 ",,50,31,128000,4096000,Shared,Store,16,,128000,,,0,0,0,0,0,5,0,0,10,0,25,0,5,0,0,0,5,0,0,0,0,0,4,0,0,10,0,14,0,0,0,0,0,3
286,00000013 2fa949d0,"     IADD3 R19, R19, c[0x0][0x0], RZ ",,4,0,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,00000013 2fa949e0,"     ISETP.GE.AND P0, PT, R19, R22, PT ",,18,4,128000,4096000,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,5,3,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
288,00000013 2fa949f0,@P0  BRA 0x132fa94ee0 ,,23,12,128000,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
289,00000013 2fa94a00,"     SHF.R.S32.HI R14, RZ, 0x1f, R19 ",,41,32,128000,4096000,,,,,,,,0,0,0,0,0,0,3,0,0,0,0,0,5,23,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,23,0,0,7
290,00000013 2fa94a10,"     BMOV.32.CLEAR RZ, B1 ",,2,0,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,00000013 2fa94a20,"     BSSY B1, 0x132fa94c30 ",,0,0,128000,4096000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,00000013 2fa94a30,"     LEA.HI R14, R14, R19, RZ, 0x8 ",,10,2,128000,4096000,,,,,,,,0,0,0,0,0,0,4,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
293,00000013 2fa94a40,"     LOP3.LUT R15, R14, 0xffffff00, RZ, 0xc0, !PT ",,17,6,128000,4096000,,,,,,,,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4
294,00000013 2fa94a50,"     SHF.R.S32.HI R20, RZ, 0x8, R14 ",,9,3,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
295,00000013 2fa94a60,"     IMAD.IADD R15, R19, 0x1, -R15 ",,14,5,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
296,00000013 2fa94a70,"     IMAD R14, R20, 0x10, R23 ",,9,2,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
297,00000013 2fa94a80,"     SHF.R.S32.HI R16, RZ, 0x1f, R15 ",,16,6,128000,4096000,,,,,,,,0,2,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4
298,00000013 2fa94a90,"     LEA.HI R16, R16, R15, RZ, 0x4 ",,12,6,128000,4096000,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
299,00000013 2fa94aa0,"     LOP3.LUT R18, R16, 0xfffffff0, RZ, 0xc0, !PT ",,16,6,128000,4096000,,,,,,,,0,0,0,0,0,0,5,0,0,0,0,3,2,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
300,00000013 2fa94ab0,"     SHF.R.S32.HI R16, RZ, 0x4, R16 ",,5,2,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
301,00000013 2fa94ac0,"     IMAD.IADD R18, R15, 0x1, -R18 ",,11,4,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
302,00000013 2fa94ad0,"     IMAD R15, R20, 0x180, R29 ",,2,0,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,00000013 2fa94ae0,"     IMAD R20, R52, 0x10, R18 ",,7,1,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
304,00000013 2fa94af0,"     IMAD.IADD R17, R16, 0x1, R14 ",,9,2,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
305,00000013 2fa94b00,"     PRMT R14, RZ, 0x7610, R14 ",,2,1,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
